Perturbation	Ensemble average response
[VAV1i]-[PAK1i]	2.97
[VAV1i]-[MEK_fi]	2.9767441860465116
[VAV1i]-[SOCS1_gi]	2.9650112866817158
[VAV1i]-[mTORC1_ci]	2.970873786407767
[VAV1i]-[PRKCDi]	2.973684210526316
[VAV1i]-[PLK1i]	2.9731308411214954
[VAV1i]-[MAPKAPK2i]	2.974330357142857
[VAV1i]-[IRAK1i]	2.9735632183908045
[VAV1i]-[ISGF3_ci]	2.9744444444444444
[VAV1i]-[SOCS1i]	2.9650112866817158
[VAV1i]-[STAT3i]	2.9744444444444444
[VAV1i]-[STAT1i]	2.9650112866817158
[VAV1i]-[STAT2i]	2.9744444444444444
[VAV1i]-[JAK_fi]	2.9744444444444444
[VAV1i]-[AXIN1i]	2.971604938271605
[VAV1i]-[MDM2i]	2.5873417721518988
[VAV1i]-[CK1_fi]	2.9744444444444444
[VAV1i]-[ITCHi]	2.96
[VAV1i]-[TP53i]	2.9744444444444444
[VAV1i]-[NFKB_fi]	2.98
[VAV1i]-[IKBKBi]	2.977272727272727
[VAV1i]-[REL_fi]	2.9744444444444444
[VAV1i]-[PIAS1i]	2.974330357142857
[VAV1i]-[AKT_fi]	1.844504021447721
[VAV1i]-[MAPK14i]	2.8997695852534564
[VAV1i]-[CBPp300_ci]	2.891041162227603
[VAV1i]-[SKIi]	2.977777777777778
[VAV1i]-[PPM1Ai]	2.9744444444444444
[VAV1i]-[ERK_fi]	2.9233716475095783
[VAV1i]-[GSK3_fi]	2.9744444444444444
[VAV1i]-[PPP1CAi]	2.9944444444444445
[VAV1i]-[TAB_fi]	2.977272727272727
[VAV1i]-[MAP3K7i]	2.977272727272727
[VAV1i]-[SMAD4i]	2.9744444444444444
[VAV1i]-[SMAD1i]	2.9744444444444444
[VAV1i]-[SMAD5i]	2.9744444444444444
[VAV1i]-[BMPR2i]	2.9744444444444444
[VAV1i]-[ACVR1i]	2.9744444444444444
[VAV1i]-[SRCi]	2.9744444444444444
[VAV1i]-[SMAD3i]	2.9744444444444444
[VAV1i]-[SHC1i]	2.9698795180722892
[VAV1i]-[SMAD6i]	2.9719730941704037
[VAV1i]-[TRAF6i]	2.972877358490566
[VAV1i]-[SMAD7i]	2.978794642857143
[VAV1i]-[SMURF1i]	2.973193473193473
[VAV1i]-[SMURF2i]	2.9411111111111112
[VAV1i]-[SMAD2i]	2.9675
[VAV1i]-[TGFBR2i]	2.9744444444444444
[VAV1i]-[TGFBR1i]	2.9744444444444444
[VAV1i]-[DVL_fi]	2.9808988764044946
[VAV1i]-[DAAM1i]	2.9744444444444444
[VAV1i]-[PARD6Ai]	2.9744444444444444
[VAV1i]-[AP1_ci]	2.9621559633027523
[VAV1i]-[MYCi]	1.975452196382429
[VAV1i]-[JUNi]	2.9744444444444444
[VAV1i]-[ATF2i]	2.9744444444444444
[VAV1i]-[FOSi]	2.9744444444444444
[VAV1i]-[SRFi]	2.9744444444444444
[VAV1i]-[PTENi]	2.98
[VAV1i]-[CFL_fi]	2.9744444444444444
[VAV1i]-[LIMK1i]	2.9744444444444444
[VAV1i]-[LIMK2i]	2.9744444444444444
[VAV1i]-[CDC42i]	2.9744444444444444
[VAV1i]-[ARHGAP24i]	2.98
[VAV1i]-[RAC_fi]	2.9699367088607596
[VAV1i]-[TIAM1i]	2.974099099099099
[VAV1i]-[RHOAi]	2.9744444444444444
[VAV1i]-[RND3i]	2.9744444444444444
[VAV1i]-[CASP3i]	2.98
[VAV1i]-[JNK_fi]	2.96
[VAV1i]-[MAP2K7i]	2.9744444444444444
[VAV1i]-[MAPK8IP3i]	2.9744444444444444
[VAV1i]-[ROCK1i]	2.98
[VAV1i]-[Prosurvivali]	2.9744444444444444
[VAV1i]-[Antisurvivali]	2.9744444444444444
[RSK_fi]-[SKP2i]	1.9742120343839542
[RSK_fi]-[TGFB1i]	1.98
[RSK_fi]-[LIFi]	1.98
[RSK_fi]-[ILR_fi]	1.9609929078014185
[RSK_fi]-[CREBBPi]	1.971563981042654
[RSK_fi]-[DUSP1_gi]	1.98
[RSK_fi]-[EP300i]	1.98
[RSK_fi]-[SMAD7_gi]	1.98
[RSK_fi]-[SMAD6_gi]	1.9798206278026906
[RSK_fi]-[CCND1i]	0.9789227166276346
[RSK_fi]-[DKK_gi]	1.9777777777777779
[RSK_fi]-[NLKi]	1.98
[RSK_fi]-[TCF7_fi]	1.9689922480620154
[RSK_fi]-[LEF1i]	1.8444444444444446
[RSK_fi]-[EGR1i]	1.98
[RSK_fi]-[MMP_fi]	1.3806970509383378
[RSK_fi]-[BTRCi]	1.98
[RSK_fi]-[CTNNB1i]	1.749367088607595
[RSK_fi]-[SFRP1_gi]	1.98
[RSK_fi]-[SFRP1i]	1.98
[RSK_fi]-[CFLARi]	0.9764397905759162
[RSK_fi]-[MSK_fi]	1.98
[RSK_fi]-[RTPK_gi]	1.98
[RSK_fi]-[FZD_fi]	1.98
[RSK_fi]-[DKK_fi]	1.9777777777777779
[RSK_fi]-[LRP_fi]	1.8389639639639639
[RSK_fi]-[PIK3CAi]	1.9522222222222223
[RSK_fi]-[MAP3K8i]	1.9772727272727273
[RSK_fi]-[BAXi]	1.98
[RSK_fi]-[CYCSi]	1.98
[RSK_fi]-[S6K_fi]	1.98
[RSK_fi]-[MDM2_gi]	1.98
[RSK_fi]-[mTORC2_ci]	1.98
[RSK_fi]-[BADi]	1.98
[RSK_fi]-[RHEBi]	1.9768041237113403
[RSK_fi]-[BCL2i]	1.5901639344262295
[RSK_fi]-[AKT1S1i]	1.98
[RSK_fi]-[TSC_fi]	1.98
[RSK_fi]-[FOXO_fi]	1.98
[RSK_fi]-[PTEN_gi]	1.98
[RSK_fi]-[CASP8i]	1.98
[RSK_fi]-[IRS1i]	1.98
[RSK_fi]-[CHUKi]	1.833810888252149
[RSK_fi]-[GAB_fi]	1.9746987951807229
[RSK_fi]-[PTPN11i]	1.976923076923077
[RSK_fi]-[GRAP2i]	1.98
[RSK_fi]-[MAP3K11i]	1.98
[RSK_fi]-[MAP3K4i]	1.98
[RSK_fi]-[MAP2K4i]	1.9913793103448276
[RSK_fi]-[DUSP1i]	1.8434579439252337
[RSK_fi]-[MAP3K5i]	1.98
[RSK_fi]-[MAP2K3i]	1.98
[RSK_fi]-[DUSP6i]	1.9715909090909092
[RSK_fi]-[RAF_fi]	1.98
[RSK_fi]-[KRASi]	1.9807073954983923
[RSK_fi]-[RTPK_fi]	1.1558752997601918
[RSK_fi]-[SOS1i]	1.9859154929577465
[RSK_fi]-[GRB2i]	1.9746987951807229
[RSK_fi]-[PLCG1i]	1.98
[RSK_fi]-[PTPN6i]	1.98
[RSK_fi]-[SYKi]	1.9744444444444444
[RSK_fi]-[CASP9i]	2.0
[RSK_fi]-[PDPK1i]	1.9564732142857142
[RSK_fi]-[ILKi]	1.9677777777777778
[RSK_fi]-[PAK1i]	1.9677777777777778
[RSK_fi]-[MEK_fi]	1.9767441860465116
[RSK_fi]-[SOCS1_gi]	1.979683972911964
[RSK_fi]-[mTORC1_ci]	1.970873786407767
[RSK_fi]-[PRKCDi]	1.9794050343249427
[RSK_fi]-[PLK1i]	1.9789719626168225
[RSK_fi]-[MAPKAPK2i]	1.9799107142857142
[RSK_fi]-[IRAK1i]	1.9793103448275862
[RSK_fi]-[ISGF3_ci]	1.98
[RSK_fi]-[SOCS1i]	1.979683972911964
[RSK_fi]-[STAT3i]	1.9755555555555555
[RSK_fi]-[STAT1i]	1.979683972911964
[RSK_fi]-[STAT2i]	1.98
[RSK_fi]-[JAK_fi]	1.98
[RSK_fi]-[AXIN1i]	1.9777777777777779
[RSK_fi]-[MDM2i]	1.631188118811881
[RSK_fi]-[CK1_fi]	1.98
[RSK_fi]-[ITCHi]	1.964
[RSK_fi]-[TP53i]	1.98
[RSK_fi]-[NFKB_fi]	1.98
[RSK_fi]-[IKBKBi]	1.9772727272727273
[RSK_fi]-[REL_fi]	1.98
[RSK_fi]-[PIAS1i]	1.9799107142857142
[RSK_fi]-[AKT_fi]	0.48427672955974843
[RSK_fi]-[MAPK14i]	1.9377880184331797
[RSK_fi]-[CBPp300_ci]	1.9670731707317073
[RSK_fi]-[SKIi]	1.98
[RSK_fi]-[PPM1Ai]	1.98
[RSK_fi]-[ERK_fi]	1.9348659003831417
[RSK_fi]-[GSK3_fi]	1.98
[RSK_fi]-[PPP1CAi]	2.0
[RSK_fi]-[TAB_fi]	1.9772727272727273
[RSK_fi]-[MAP3K7i]	1.9772727272727273
[RSK_fi]-[SMAD4i]	1.98
[RSK_fi]-[SMAD1i]	1.98
[RSK_fi]-[SMAD5i]	1.98
[RSK_fi]-[BMPR2i]	1.98
[RSK_fi]-[ACVR1i]	1.98
[RSK_fi]-[SRCi]	1.98
[RSK_fi]-[SMAD3i]	1.98
[RSK_fi]-[SHC1i]	1.9746987951807229
[RSK_fi]-[SMAD6i]	1.9798206278026906
[RSK_fi]-[TRAF6i]	1.9787735849056605
[RSK_fi]-[SMAD7i]	1.9866071428571428
[RSK_fi]-[SMURF1i]	1.979020979020979
[RSK_fi]-[SMURF2i]	1.948888888888889
[RSK_fi]-[SMAD2i]	1.977329974811083
[RSK_fi]-[TGFBR2i]	1.98
[RSK_fi]-[TGFBR1i]	1.98
[RSK_fi]-[DVL_fi]	1.98
[RSK_fi]-[DAAM1i]	1.98
[RSK_fi]-[PARD6Ai]	1.98
[RSK_fi]-[AP1_ci]	1.9621559633027523
[RSK_fi]-[MYCi]	0.9668367346938775
[RSK_fi]-[JUNi]	1.98
[RSK_fi]-[ATF2i]	1.98
[RSK_fi]-[FOSi]	1.98
[RSK_fi]-[SRFi]	1.98
[RSK_fi]-[PTENi]	1.98
[RSK_fi]-[CFL_fi]	1.98
[RSK_fi]-[LIMK1i]	1.98
[RSK_fi]-[LIMK2i]	1.98
[RSK_fi]-[CDC42i]	1.98
[RSK_fi]-[ARHGAP24i]	1.98
[RSK_fi]-[RAC_fi]	1.9636075949367089
[RSK_fi]-[TIAM1i]	1.98
[RSK_fi]-[RHOAi]	1.98
[RSK_fi]-[RND3i]	1.98
[RSK_fi]-[CASP3i]	1.98
[RSK_fi]-[JNK_fi]	1.964
[RSK_fi]-[MAP2K7i]	1.98
[RSK_fi]-[MAPK8IP3i]	1.98
[RSK_fi]-[ROCK1i]	1.98
[RSK_fi]-[Prosurvivali]	1.98
[RSK_fi]-[Antisurvivali]	1.98
[SKP2i]-[TGFB1i]	2.974285714285714
[SKP2i]-[LIFi]	2.974212034383954
[SKP2i]-[ILR_fi]	2.9510703363914375
[SKP2i]-[CREBBPi]	2.9693251533742333
[SKP2i]-[DUSP1_gi]	2.974212034383954
[SKP2i]-[EP300i]	2.974212034383954
[SKP2i]-[SMAD7_gi]	2.9756756756756757
[SKP2i]-[SMAD6_gi]	2.9708454810495626
[SKP2i]-[CCND1i]	1.9742120343839542
[SKP2i]-[DKK_gi]	2.97
[SKP2i]-[NLKi]	2.974285714285714
[SKP2i]-[TCF7_fi]	2.913793103448276
[SKP2i]-[LEF1i]	2.829512893982808
[SKP2i]-[EGR1i]	2.974212034383954
[SKP2i]-[MMP_fi]	2.292517006802721
[SKP2i]-[BTRCi]	2.974212034383954
[SKP2i]-[CTNNB1i]	2.748322147651007
[SKP2i]-[SFRP1_gi]	2.974212034383954
[SKP2i]-[SFRP1i]	2.974212034383954
[SKP2i]-[CFLARi]	1.9381107491856677
[SKP2i]-[MSK_fi]	2.974212034383954
[SKP2i]-[RTPK_gi]	2.974212034383954
[SKP2i]-[FZD_fi]	2.974212034383954
[SKP2i]-[DKK_fi]	2.97
[SKP2i]-[LRP_fi]	2.850828729281768
[SKP2i]-[PIK3CAi]	2.825214899713467
[SKP2i]-[MAP3K8i]	2.969798657718121
[SKP2i]-[BAXi]	2.974212034383954
[SKP2i]-[CYCSi]	2.974212034383954
[SKP2i]-[S6K_fi]	2.974212034383954
[SKP2i]-[MDM2_gi]	2.974212034383954
[SKP2i]-[mTORC2_ci]	2.974212034383954
[SKP2i]-[BADi]	2.974212034383954
[SKP2i]-[RHEBi]	2.974212034383954
[SKP2i]-[BCL2i]	2.5798816568047336
[SKP2i]-[AKT1S1i]	2.974212034383954
[SKP2i]-[TSC_fi]	2.974212034383954
[SKP2i]-[FOXO_fi]	2.974212034383954
[SKP2i]-[PTEN_gi]	2.974212034383954
[SKP2i]-[CASP8i]	2.974212034383954
[SKP2i]-[IRS1i]	2.974212034383954
[SKP2i]-[CHUKi]	2.832699619771863
[SKP2i]-[GAB_fi]	2.9677914110429446
[SKP2i]-[PTPN11i]	2.97
[SKP2i]-[GRAP2i]	2.974212034383954
[SKP2i]-[MAP3K11i]	2.974212034383954
[SKP2i]-[MAP3K4i]	2.974212034383954
[SKP2i]-[MAP2K4i]	2.988888888888889
[SKP2i]-[DUSP1i]	2.8434579439252334
[SKP2i]-[MAP3K5i]	2.974212034383954
[SKP2i]-[MAP2K3i]	2.974212034383954
[SKP2i]-[DUSP6i]	2.9688524590163934
[SKP2i]-[RAF_fi]	2.9726027397260273
[SKP2i]-[KRASi]	2.973913043478261
[SKP2i]-[RTPK_fi]	2.079510703363914
[SKP2i]-[SOS1i]	2.981707317073171
[SKP2i]-[GRB2i]	2.9677914110429446
[SKP2i]-[PLCG1i]	2.974212034383954
[SKP2i]-[PTPN6i]	2.974212034383954
[SKP2i]-[SYKi]	2.9670487106017194
[SKP2i]-[CASP9i]	3.0
[SKP2i]-[PDPK1i]	2.6685878962536025
[SKP2i]-[ILKi]	2.9670487106017194
[SKP2i]-[PAK1i]	2.9670487106017194
[SKP2i]-[MEK_fi]	2.973372781065089
[SKP2i]-[SOCS1_gi]	2.9620991253644315
[SKP2i]-[mTORC1_ci]	2.966542750929368
[SKP2i]-[PRKCDi]	2.972972972972973
[SKP2i]-[PLK1i]	2.9732142857142856
[SKP2i]-[MAPKAPK2i]	2.974212034383954
[SKP2i]-[IRAK1i]	2.973293768545994
[SKP2i]-[ISGF3_ci]	2.974212034383954
[SKP2i]-[SOCS1i]	2.9620991253644315
[SKP2i]-[STAT3i]	2.974212034383954
[SKP2i]-[STAT1i]	2.9620991253644315
[SKP2i]-[STAT2i]	2.974212034383954
[SKP2i]-[JAK_fi]	2.974212034383954
[SKP2i]-[AXIN1i]	2.97
[SKP2i]-[MDM2i]	2.5987460815047023
[SKP2i]-[CK1_fi]	2.974212034383954
[SKP2i]-[ITCHi]	2.961206896551724
[SKP2i]-[TP53i]	2.974212034383954
[SKP2i]-[NFKB_fi]	2.974212034383954
[SKP2i]-[IKBKBi]	2.969798657718121
[SKP2i]-[REL_fi]	2.974212034383954
[SKP2i]-[PIAS1i]	2.974212034383954
[SKP2i]-[AKT_fi]	2.03525641025641
[SKP2i]-[MAPK14i]	2.9391727493917275
[SKP2i]-[CBPp300_ci]	2.9122257053291536
[SKP2i]-[SKIi]	2.974212034383954
[SKP2i]-[PPM1Ai]	2.974212034383954
[SKP2i]-[ERK_fi]	2.9526627218934913
[SKP2i]-[GSK3_fi]	2.974212034383954
[SKP2i]-[PPP1CAi]	3.0
[SKP2i]-[TAB_fi]	2.9698996655518393
[SKP2i]-[MAP3K7i]	2.9698996655518393
[SKP2i]-[SMAD4i]	2.974212034383954
[SKP2i]-[SMAD1i]	2.974212034383954
[SKP2i]-[SMAD5i]	2.974212034383954
[SKP2i]-[BMPR2i]	2.974212034383954
[SKP2i]-[ACVR1i]	2.974212034383954
[SKP2i]-[SRCi]	2.974212034383954
[SKP2i]-[SMAD3i]	2.974212034383954
[SKP2i]-[SHC1i]	2.9677914110429446
[SKP2i]-[SMAD6i]	2.9708454810495626
[SKP2i]-[TRAF6i]	2.9724770642201834
[SKP2i]-[SMAD7i]	2.981958762886598
[SKP2i]-[SMURF1i]	2.972560975609756
[SKP2i]-[SMURF2i]	2.836734693877551
[SKP2i]-[SMAD2i]	2.9713375796178343
[SKP2i]-[TGFBR2i]	2.974285714285714
[SKP2i]-[TGFBR1i]	2.974285714285714
[SKP2i]-[DVL_fi]	2.974212034383954
[SKP2i]-[DAAM1i]	2.974212034383954
[SKP2i]-[PARD6Ai]	2.974212034383954
[SKP2i]-[AP1_ci]	2.9525222551928785
[SKP2i]-[MYCi]	1.957377049180328
[SKP2i]-[JUNi]	2.974212034383954
[SKP2i]-[ATF2i]	2.974212034383954
[SKP2i]-[FOSi]	2.974212034383954
[SKP2i]-[SRFi]	2.974212034383954
[SKP2i]-[PTENi]	2.974212034383954
[SKP2i]-[CFL_fi]	2.974212034383954
[SKP2i]-[LIMK1i]	2.974212034383954
[SKP2i]-[LIMK2i]	2.974212034383954
[SKP2i]-[CDC42i]	2.974212034383954
[SKP2i]-[ARHGAP24i]	2.974212034383954
[SKP2i]-[RAC_fi]	2.976595744680851
[SKP2i]-[TIAM1i]	2.974212034383954
[SKP2i]-[RHOAi]	2.974212034383954
[SKP2i]-[RND3i]	2.974212034383954
[SKP2i]-[CASP3i]	2.974212034383954
[SKP2i]-[JNK_fi]	2.961206896551724
[SKP2i]-[MAP2K7i]	2.974212034383954
[SKP2i]-[MAPK8IP3i]	2.974212034383954
[SKP2i]-[ROCK1i]	2.974212034383954
[SKP2i]-[Prosurvivali]	2.974212034383954
[SKP2i]-[Antisurvivali]	2.974212034383954
[TGFB1i]-[LIFi]	2.98
[TGFB1i]-[ILR_fi]	2.939950980392157
[TGFB1i]-[CREBBPi]	2.971563981042654
[TGFB1i]-[DUSP1_gi]	2.98
[TGFB1i]-[EP300i]	2.98
[TGFB1i]-[SMAD7_gi]	2.98
[TGFB1i]-[SMAD6_gi]	2.977728285077951
[TGFB1i]-[CCND1i]	1.9789227166276346
[TGFB1i]-[DKK_gi]	2.977777777777778
[TGFB1i]-[NLKi]	2.98
[TGFB1i]-[TCF7_fi]	2.9036458333333335
[TGFB1i]-[LEF1i]	2.8466666666666667
[TGFB1i]-[EGR1i]	2.98
[TGFB1i]-[MMP_fi]	2.3794037940379402
[TGFB1i]-[BTRCi]	2.98
[TGFB1i]-[CTNNB1i]	2.7738693467336684
[TGFB1i]-[SFRP1_gi]	2.98
[TGFB1i]-[SFRP1i]	2.98
[TGFB1i]-[CFLARi]	1.9313984168865435
[TGFB1i]-[MSK_fi]	2.98
[TGFB1i]-[RTPK_gi]	2.98
[TGFB1i]-[FZD_fi]	2.98
[TGFB1i]-[DKK_fi]	2.977777777777778
[TGFB1i]-[LRP_fi]	2.8637387387387387
[TGFB1i]-[PIK3CAi]	2.7761692650334076
[TGFB1i]-[MAP3K8i]	2.977272727272727
[TGFB1i]-[BAXi]	2.98
[TGFB1i]-[CYCSi]	2.98
[TGFB1i]-[S6K_fi]	2.98
[TGFB1i]-[MDM2_gi]	2.98
[TGFB1i]-[mTORC2_ci]	2.98
[TGFB1i]-[BADi]	2.98
[TGFB1i]-[RHEBi]	2.98
[TGFB1i]-[BCL2i]	2.5714285714285716
[TGFB1i]-[AKT1S1i]	2.98
[TGFB1i]-[TSC_fi]	2.98
[TGFB1i]-[FOXO_fi]	2.98
[TGFB1i]-[PTEN_gi]	2.98
[TGFB1i]-[CASP8i]	2.98
[TGFB1i]-[IRS1i]	2.98
[TGFB1i]-[CHUKi]	2.862215909090909
[TGFB1i]-[GAB_fi]	2.9757281553398056
[TGFB1i]-[PTPN11i]	2.9767441860465116
[TGFB1i]-[GRAP2i]	2.98
[TGFB1i]-[MAP3K11i]	2.98
[TGFB1i]-[MAP3K4i]	2.98
[TGFB1i]-[MAP2K4i]	2.9914285714285715
[TGFB1i]-[DUSP1i]	2.8419811320754715
[TGFB1i]-[MAP3K5i]	2.98
[TGFB1i]-[MAP2K3i]	2.98
[TGFB1i]-[DUSP6i]	2.971590909090909
[TGFB1i]-[RAF_fi]	2.9795221843003414
[TGFB1i]-[KRASi]	2.980456026058632
[TGFB1i]-[RTPK_fi]	2.1201923076923075
[TGFB1i]-[SOS1i]	2.9858823529411764
[TGFB1i]-[GRB2i]	2.9757281553398056
[TGFB1i]-[PLCG1i]	2.98
[TGFB1i]-[PTPN6i]	2.98
[TGFB1i]-[SYKi]	2.9677777777777776
[TGFB1i]-[CASP9i]	3.0
[TGFB1i]-[PDPK1i]	2.558165548098434
[TGFB1i]-[ILKi]	2.97
[TGFB1i]-[PAK1i]	2.97
[TGFB1i]-[MEK_fi]	2.9767441860465116
[TGFB1i]-[SOCS1_gi]	2.9706546275395036
[TGFB1i]-[mTORC1_ci]	2.970873786407767
[TGFB1i]-[PRKCDi]	2.979357798165138
[TGFB1i]-[PLK1i]	2.9789719626168223
[TGFB1i]-[MAPKAPK2i]	2.9798206278026904
[TGFB1i]-[IRAK1i]	2.9788732394366195
[TGFB1i]-[ISGF3_ci]	2.98
[TGFB1i]-[SOCS1i]	2.9706546275395036
[TGFB1i]-[STAT3i]	2.98
[TGFB1i]-[STAT1i]	2.9706546275395036
[TGFB1i]-[STAT2i]	2.98
[TGFB1i]-[JAK_fi]	2.98
[TGFB1i]-[AXIN1i]	2.977777777777778
[TGFB1i]-[MDM2i]	2.5767326732673266
[TGFB1i]-[CK1_fi]	2.98
[TGFB1i]-[ITCHi]	2.96
[TGFB1i]-[TP53i]	2.98
[TGFB1i]-[NFKB_fi]	2.98
[TGFB1i]-[IKBKBi]	2.977272727272727
[TGFB1i]-[REL_fi]	2.98
[TGFB1i]-[PIAS1i]	2.9798206278026904
[TGFB1i]-[AKT_fi]	1.8297297297297297
[TGFB1i]-[MAPK14i]	2.9130434782608696
[TGFB1i]-[CBPp300_ci]	2.902439024390244
[TGFB1i]-[SKIi]	2.98
[TGFB1i]-[PPM1Ai]	2.98
[TGFB1i]-[ERK_fi]	2.9233716475095783
[TGFB1i]-[GSK3_fi]	2.98
[TGFB1i]-[PPP1CAi]	3.0
[TGFB1i]-[TAB_fi]	2.977272727272727
[TGFB1i]-[MAP3K7i]	2.977272727272727
[TGFB1i]-[SMAD4i]	2.98
[TGFB1i]-[SMAD1i]	2.98
[TGFB1i]-[SMAD5i]	2.98
[TGFB1i]-[BMPR2i]	2.98
[TGFB1i]-[ACVR1i]	2.98
[TGFB1i]-[SRCi]	2.98
[TGFB1i]-[SMAD3i]	2.98
[TGFB1i]-[SHC1i]	2.9757281553398056
[TGFB1i]-[SMAD6i]	2.977728285077951
[TGFB1i]-[TRAF6i]	2.9787735849056602
[TGFB1i]-[SMAD7i]	2.986666666666667
[TGFB1i]-[SMURF1i]	2.978922716627635
[TGFB1i]-[SMURF2i]	2.9466666666666668
[TGFB1i]-[SMAD2i]	2.977329974811083
[TGFB1i]-[TGFBR2i]	2.98
[TGFB1i]-[TGFBR1i]	2.98
[TGFB1i]-[DVL_fi]	2.98
[TGFB1i]-[DAAM1i]	2.98
[TGFB1i]-[PARD6Ai]	2.98
[TGFB1i]-[AP1_ci]	2.9448327551354896
[TGFB1i]-[MYCi]	1.9671717171717171
[TGFB1i]-[JUNi]	2.98
[TGFB1i]-[ATF2i]	2.98
[TGFB1i]-[FOSi]	2.98
[TGFB1i]-[SRFi]	2.98
[TGFB1i]-[PTENi]	2.98
[TGFB1i]-[CFL_fi]	2.98
[TGFB1i]-[LIMK1i]	2.98
[TGFB1i]-[LIMK2i]	2.98
[TGFB1i]-[CDC42i]	2.98
[TGFB1i]-[ARHGAP24i]	2.98
[TGFB1i]-[RAC_fi]	2.958801498127341
[TGFB1i]-[TIAM1i]	2.98
[TGFB1i]-[RHOAi]	2.98
[TGFB1i]-[RND3i]	2.98
[TGFB1i]-[CASP3i]	2.98
[TGFB1i]-[JNK_fi]	2.96
[TGFB1i]-[MAP2K7i]	2.98
[TGFB1i]-[MAPK8IP3i]	2.98
[TGFB1i]-[ROCK1i]	2.98
[TGFB1i]-[Prosurvivali]	2.98
[TGFB1i]-[Antisurvivali]	2.98
[LIFi]-[ILR_fi]	2.9598108747044916
[LIFi]-[CREBBPi]	2.971563981042654
[LIFi]-[DUSP1_gi]	2.98
[LIFi]-[EP300i]	2.98
[LIFi]-[SMAD7_gi]	2.98
[LIFi]-[SMAD6_gi]	2.977578475336323
[LIFi]-[CCND1i]	1.9789227166276346
[LIFi]-[DKK_gi]	2.977777777777778
[LIFi]-[NLKi]	2.98
[LIFi]-[TCF7_fi]	2.904392764857881
[LIFi]-[LEF1i]	2.84
[LIFi]-[EGR1i]	2.98
[LIFi]-[MMP_fi]	2.364611260053619
[LIFi]-[BTRCi]	2.98
[LIFi]-[CTNNB1i]	2.7632911392405064
[LIFi]-[SFRP1_gi]	2.98
[LIFi]-[SFRP1i]	2.98
[LIFi]-[CFLARi]	1.931937172774869
[LIFi]-[MSK_fi]	2.98
[LIFi]-[RTPK_gi]	2.98
[LIFi]-[FZD_fi]	2.98
[LIFi]-[DKK_fi]	2.977777777777778
[LIFi]-[LRP_fi]	2.858108108108108
[LIFi]-[PIK3CAi]	2.776666666666667
[LIFi]-[MAP3K8i]	2.977272727272727
[LIFi]-[BAXi]	2.98
[LIFi]-[CYCSi]	2.98
[LIFi]-[S6K_fi]	2.98
[LIFi]-[MDM2_gi]	2.98
[LIFi]-[mTORC2_ci]	2.98
[LIFi]-[BADi]	2.98
[LIFi]-[RHEBi]	2.98
[LIFi]-[BCL2i]	2.5714285714285716
[LIFi]-[AKT1S1i]	2.98
[LIFi]-[TSC_fi]	2.98
[LIFi]-[FOXO_fi]	2.98
[LIFi]-[PTEN_gi]	2.98
[LIFi]-[CASP8i]	2.98
[LIFi]-[IRS1i]	2.98
[LIFi]-[CHUKi]	2.8510028653295127
[LIFi]-[GAB_fi]	2.9759036144578315
[LIFi]-[PTPN11i]	2.976923076923077
[LIFi]-[GRAP2i]	2.98
[LIFi]-[MAP3K11i]	2.98
[LIFi]-[MAP3K4i]	2.98
[LIFi]-[MAP2K4i]	2.9913793103448274
[LIFi]-[DUSP1i]	2.8434579439252334
[LIFi]-[MAP3K5i]	2.98
[LIFi]-[MAP2K3i]	2.98
[LIFi]-[DUSP6i]	2.971590909090909
[LIFi]-[RAF_fi]	2.98
[LIFi]-[KRASi]	2.9807073954983925
[LIFi]-[RTPK_fi]	2.1145584725536994
[LIFi]-[SOS1i]	2.9859154929577465
[LIFi]-[GRB2i]	2.9759036144578315
[LIFi]-[PLCG1i]	2.98
[LIFi]-[PTPN6i]	2.98
[LIFi]-[SYKi]	2.9744444444444444
[LIFi]-[CASP9i]	3.0
[LIFi]-[PDPK1i]	2.5591517857142856
[LIFi]-[ILKi]	2.97
[LIFi]-[PAK1i]	2.97
[LIFi]-[MEK_fi]	2.9767441860465116
[LIFi]-[SOCS1_gi]	2.9706546275395036
[LIFi]-[mTORC1_ci]	2.970873786407767
[LIFi]-[PRKCDi]	2.9794050343249427
[LIFi]-[PLK1i]	2.9789719626168223
[LIFi]-[MAPKAPK2i]	2.9799107142857144
[LIFi]-[IRAK1i]	2.9793103448275864
[LIFi]-[ISGF3_ci]	2.98
[LIFi]-[SOCS1i]	2.9706546275395036
[LIFi]-[STAT3i]	2.98
[LIFi]-[STAT1i]	2.9706546275395036
[LIFi]-[STAT2i]	2.98
[LIFi]-[JAK_fi]	2.98
[LIFi]-[AXIN1i]	2.977777777777778
[LIFi]-[MDM2i]	2.5767326732673266
[LIFi]-[CK1_fi]	2.98
[LIFi]-[ITCHi]	2.96
[LIFi]-[TP53i]	2.98
[LIFi]-[NFKB_fi]	2.98
[LIFi]-[IKBKBi]	2.977272727272727
[LIFi]-[REL_fi]	2.98
[LIFi]-[PIAS1i]	2.9799107142857144
[LIFi]-[AKT_fi]	1.844504021447721
[LIFi]-[MAPK14i]	2.9055299539170507
[LIFi]-[CBPp300_ci]	2.902439024390244
[LIFi]-[SKIi]	2.98
[LIFi]-[PPM1Ai]	2.98
[LIFi]-[ERK_fi]	2.9233716475095783
[LIFi]-[GSK3_fi]	2.98
[LIFi]-[PPP1CAi]	3.0
